,vx_px,vy_px,vx,vy
0,54.90165631469495,-316.9047619047615,20.016228864732533,-115.53819444444429
1,-78.94457351476831,-43.21805509459011,-28.781875760592612,-15.756582586569312
2,201.41129032258164,-1.875,73.43119959677455,-0.68359375
3,321.2963608882683,-206.13649575630689,117.13929824051448,-75.15393074448689
4,465.468253968254,-1.2063492063487047,169.70196759259258,-0.4398148148146319
5,32.870471155339374,-75.6336495101857,11.984025942050813,-27.57476805058854
6,-101.36363636363797,-5.45454545454561,-36.955492424243005,-1.9886363636364202
7,45.69952305246318,12.130365659777453,16.661284446210534,4.422529146793863
8,328.45107503291274,108.55638437911239,119.7477877724161,39.57784847155139
9,18.853754940712406,-185.75757575757677,6.873764822134731,-67.72411616161654
10,-79.48501765979245,90.00455736584343,-28.978912688465996,32.81416153963041
11,314.1140719962573,64.92753623188435,114.52075541530213,23.671497584541168
12,262.3487846240778,-172.55511588468096,95.64799439419502,-62.910719332956596
13,412.4750957854417,4.720306513410719,150.38154533844227,1.7209450830143247
14,64.6113383985994,-77.29105786089917,23.556217124489365,-28.179031511786157
15,-56.414141414140886,149.34343434343475,-20.56765572390553,54.44812710437725
16,126.48933143669922,112.8108108108114,46.115902086296586,41.128941441441654
17,29.434797412324087,-270.12257405515925,10.73143655657649,-98.48218845761014
18,-60.82339977962533,-2.194731042773128,-22.175197836321736,-0.8001623593443696
19,220.00000000000114,-4.057971014491386,80.20833333333374,-1.4794685990333178
20,210.0,-282.93103448275815,76.5625,-103.15193965517224
21,40.23872679045212,-152.9045092838203,14.670369142352335,-55.746435676392814
22,-103.47222222222229,-14.045138888889142,-37.724247685185205,-5.120623553240833
23,146.96889952153072,-26.318181818181756,53.5824112838914,-9.595170454545432
24,-97.09803598633016,214.88862354345883,-35.400325620016204,78.34481066688603
25,-27.69283794030116,-184.8969463017852,-10.096347165734798,-67.41034500585918
26,95.53232998885278,142.78428093645346,34.82949530843591,52.05676909141532
27,216.46818343405926,-143.29363668681196,78.92069187700076,-52.242471708733525
28,8.763736263734927,5.5769230769237765,3.195112179486692,2.03325320512846
29,-105.11363636363626,155.30776515151558,-38.32267992424239,56.62262271149005
30,234.81452455590556,130.86990595611326,85.6094620776739,47.71298654649962
31,-55.97195442594341,32.62892199824762,-20.406441717791868,11.895961145194445
32,-38.59117451400493,-316.2510163352789,-14.069699041564299,-115.29984970557042
33,230.19230769230717,-208.65384615384528,83.92427884615365,-76.07171474358942
34,304.07508266874174,-306.4753938922388,110.86070722297876,-111.73582068987872
35,65.26190476190322,50.500000000000114,23.793402777777217,18.411458333333375
36,-107.72727272727195,-127.15151515151433,-39.275568181817896,-46.35732323232293
37,175.64768177708856,-74.07981402557198,64.03821731456354,-27.00826553015645
38,-181.7671957671928,263.3947089947094,-66.2692901234557,96.02932098765446
39,-23.18181818181756,-9.727272727274112,-8.45170454545432,-3.54640151515202
40,40.355708548477196,-100.87664945496272,14.713018741632311,-36.77794511378849
41,165.94053744996813,-98.37621497998782,60.499154278634215,-35.866328378120556
42,-43.852130325810776,254.06766917293226,-15.987755847951846,92.62883771929822
43,-154.04958677686125,80.01652892561822,-56.16391184573066,29.172692837464975
44,-20.367509363296676,135.23642322097373,-7.42565445536858,49.304945965980004
45,-66.03404646883064,11.999079825165495,-24.074912775094504,4.374664519591587
46,-12.335423197495174,-232.5141065830718,-4.497289707420116,-84.77076802507825
47,-7.097812097811129,-409.57271557271554,-2.587743993993641,-149.32338588588587
48,38.51217447592035,60.87935069461764,14.04089694434596,22.195596607412682
49,200.12121212121542,-270.36363636363603,72.96085858585978,-98.57007575757564
50,-28.483435756162407,-16.136187045278234,-10.384585952767544,-5.8829848602576895
51,294.9083333333334,-0.9083333333330756,107.51866319444447,-0.3311631944443505
52,113.1283138918377,-98.53658536585272,41.24469777306583,-35.924796747967136
53,-211.86908743430536,196.61060678452145,-77.24393812709049,71.6809503901901
54,-160.81609195402166,-5.711001642035285,-58.63086685823706,-2.0821360153253643
55,19.684684684684726,-117.38738738738789,7.176707957957973,-42.79748498498517
56,-71.99966679162003,306.6441751010035,-26.249878517778136,111.79735550557419
