,vx_px,vy_px,vx,vy
0,-181.93838947937138,89.69194739686259,-66.33170449768748,32.70018915510615
1,-284.37683284457876,-60.24797308952884,-103.67905364125266,-21.96540685555739
2,-43.48989898990112,55.959595959595845,-15.855692340068117,20.401936026935985
3,-54.00433217223281,139.84837397184037,-19.68907943779321,50.986386343900136
4,-55.99999999999682,233.8333333333327,-20.416666666665506,85.25173611111087
5,31.34523768722147,176.33272783356745,11.427951240132828,64.28797368932146
6,-37.38387738387473,-192.0276120276128,-13.629538629537663,-70.01006688506716
7,-18.19491525424155,-138.09774011299453,-6.633562853108899,-50.34813441619592
8,-127.89467879790436,24.029500964985573,-46.628268311735965,8.76075556015099
9,61.44071326103983,136.04497987011882,22.40026004308744,49.599732244314154
10,-218.71679197994922,132.19510314247145,-79.74049707602315,48.19613135402605
11,-92.24473175201055,15.230784892598876,-33.63089178458718,5.552890325426674
12,-14.604099873702125,60.57223355678673,-5.324411412287233,22.083626817578494
13,91.75000000000182,179.24999999999983,33.450520833334,65.35156249999993
14,-131.99448167126434,66.59006700827803,-48.12298810931512,24.27762859676803
15,-199.8352734460741,40.39534372941034,-72.85661011054785,14.727469068014187
16,106.16827207233115,212.47392214181872,38.70718252637073,77.4644507808714
17,-47.01932214127396,-167.2473867595818,-17.142461197339465,-60.975609756097526
18,179.18135526831065,-334.50450450450376,65.32653577490493,-121.95476726726699
19,21.400378480670952,-382.178967288456,7.802221321077951,-139.33608182391626
20,36.297514619880076,84.66739766081872,13.233468871831278,30.868322063840157
21,-295.6081932773114,-187.61134453781509,-107.77382046568644,-68.39996936274508
22,-167.78716002529904,-188.55060088551681,-61.17240209255694,-68.74240657284467
23,49.21291639332367,77.04030906042647,17.942209101732587,28.087612678280482
24,-173.2742519534986,-71.61997331808777,-63.17290435804637,-26.111448605552834
25,-4.66666666666697,138.1851851851843,-1.7013888888889994,50.380015432098446
26,-62.29788327498227,165.01975395882198,-22.712769944003952,60.16345196415384
27,-17.502702702704482,-206.82018018017857,-6.3811936936943425,-75.4031906906901
28,-47.08744394618179,-181.00134529148136,-17.167297272045445,-65.99007380418591
29,-15.796537786927729,-12.030046518722202,-5.759154401484068,-4.385954459950803
30,131.02596597949628,74.17286245353239,47.769883430024684,27.042189436183683
31,-133.98883572567797,109.10526315789468,-48.850096358320094,39.777960526315766
32,53.537006728496266,-36.2858701582104,19.51870036976426,-13.229223495180875
33,-26.520382652529406,54.33004814149058,-9.66888950873468,19.807830051585107
34,14.812500000002728,65.43750000000017,5.400390625000995,23.85742187500006
35,45.389830508474915,60.409416195855954,16.548375706214813,22.024266321405815
36,185.6292339042787,165.63391529437695,67.67732486093493,60.38736495107493
37,-206.36105476673947,18.827586206895717,-75.23580121704043,6.86422413793073
38,-45.32756132756276,-170.47619047619094,-16.525673400673924,-62.15277777777794
39,90.148462354191,-342.6829268292687,32.86662689996547,-124.93648373983754
40,-2.840211640216239,-354.2264550264551,-1.0354938271621705,-129.14506172839506
41,11.051804038397677,73.36064217146642,4.02930355566582,26.74606745834713
42,-35.70833333333297,-102.94298245614044,-13.018663194444313,-37.53129568713453
43,-210.3979906011989,-80.2437206287459,-76.70760074002042,-29.255523145896944
44,-23.29575847075091,162.36147345967765,-8.493245275794603,59.19428719884081
45,-188.31277213352223,-135.4934687953545,-68.65569817367998,-49.39866049830632
46,116.68347338935064,153.70557111733774,42.54084967320075,56.03848946986272
47,-0.604942625395779,48.01562542386705,-0.2205519988422111,17.505696769118195
48,-61.0715596330283,-202.99302752293556,-22.2656727828749,-74.00787461773692
49,116.5469858156041,-288.1172429078015,42.49108857860566,-105.04274481013596
50,-102.76914520110267,-289.044391142628,-37.46791752123535,-105.38076760408312
51,76.8030303030315,65.8200000000005,28.001104797980236,23.996875000000184
52,-436.7280917280914,146.95945945945937,-159.22378344253332,53.57896959459456
