,vx_px,vy_px,vx,vy
0,1.257914731947949,-32.57492612917076,0.4586147460226897,-11.876275151260174
1,-112.59858442871518,-189.39332659251704,-41.051567239635744,-69.0496503201885
2,-93.84160756500933,-130.59889676911325,-34.21308609140965,-47.61418111373921
3,91.5478134639784,17.99582652876211,33.37680699207546,6.560978421944519
4,265.1324854266011,112.99152093269868,96.66288531178164,41.19482534004639
5,45.506241331480624,-65.93398058252546,16.59081715210231,-24.03843042071241
6,-19.627192982450197,246.95906432748302,-7.155747441518301,90.03715886939484
7,342.821760761409,214.65011897036447,124.98710027759702,78.25785587461205
8,128.10625000000755,-69.80624999999918,46.705403645836086,-25.4501953124997
9,291.07737148913543,197.47853736089155,106.12195835541395,71.99738341282504
10,85.75060532687985,84.43099273607714,31.263241525424945,30.782132768361457
11,-39.9661835748816,69.82608695652203,-14.571004428342249,25.45742753623199
12,-55.96601941747281,47.28155339805767,-20.404277912620294,17.238066343041858
13,-190.15996952961416,-12.133561861232636,-69.32915555767183,-4.423694428574398
14,-258.1273743557449,-139.16011324315775,-94.10893856719866,-50.735457953234594
15,298.7753086419741,165.88641975308605,108.92849794238639,60.479423868312615
16,-73.7317073170675,-77.8048780487805,-26.881351626014194,-28.366361788617887
17,171.83161512027596,40.12886597938234,62.64694301260061,14.630315721649811
18,264.59965271078545,96.22998263553924,96.46862338414053,35.083847835873684
19,-178.13576494427934,-23.731171901384585,-64.94533096926851,-8.65198975571313
20,-160.52251504461765,-84.71148924396488,-58.52383361001685,-30.884397120195526
21,-118.27586206896626,183.16810344827573,-43.12140804597728,66.7800377155172
22,104.85860320090978,-40.43415625678392,38.229699083665025,-14.741619468619138
23,-180.20022601027677,-53.81670884464185,-65.69799906624674,-19.620675099609006
24,45.61728395061664,161.8518518518519,16.631301440328983,59.008487654321
25,167.12462731067035,-66.18962432915922,60.93085370701523,-24.131633870005963
26,13.712898751741704,159.12297734627828,4.999494336572496,58.01358549083062
27,291.4977055628333,-296.7721015171381,106.2752051531163,-108.19816201145659
28,-16.08460279491453,167.46317512274953,-5.864178102312589,61.05428259683576
29,-215.01058178205767,-54.32470954088025,-78.38927460804186,-19.805883686779257
30,40.61165048544353,-22.990291262135543,14.806330906151288,-8.381877022653583
31,-50.555555555556566,-151.7592592592564,-18.43171296296333,-55.32889660493723
32,117.03323511706799,-75.41044894338484,42.66836696976437,-27.493392843942388
33,297.98594594594647,22.77945945945703,108.64070945945964,8.305011261260375
34,142.75490928261092,-130.9818565215494,52.0460606759519,-47.75380185681488
35,56.25,138.34084084084338,20.5078125,50.43676488989082
36,319.4431781976823,114.76999240251928,116.463658717905,41.84322639675182
37,100.64496124030029,-220.12713178294746,36.693475452192814,-80.25468346253292
38,371.6013071895418,111.50015561780094,135.4796432461871,40.65109840232326
39,130.67796610169353,-16.418570375828665,47.643008474575765,-5.985937116187534
40,-8.550425818016265,-72.19722097714026,-3.1173427461517633,-26.321903481249052
41,-193.31460674157313,-90.64044943820221,-70.47928370786519,-33.045997191011224
42,-287.1733249449517,-201.38534130229658,-104.69860805284696,-73.4217390164623
43,323.5008818342169,58.10405643739017,117.94302983539157,21.18377057613183
44,203.49122807017466,38.44736842105249,74.18951023391784,14.017269736842053
45,-59.00000000000091,-206.4615384615388,-21.510416666667,-75.27243589743601
46,250.90512089730055,53.47981980325429,91.47582532714083,19.497850969936458
47,-161.9452887537932,-76.47416413373861,-59.0425531914871,-27.881205673758867
48,188.54115530424906,-83.19758401336514,68.7389628713408,-30.33245250487271
49,-33.12499999999886,-22.187500000000284,-12.076822916666252,-8.089192708333437
50,-160.8972287452184,-209.1068645826599,-58.66044798002754,-76.23687771242808
51,-10.499952655995912,-28.8463844964177,-3.8281077391651763,-10.516911014318952
52,115.05817568167686,110.1465494271249,41.94829321727802,40.15759614530595
53,16.79586563307339,-184.75452196382435,6.1234926787246735,-67.35841946597762
54,43.049261083740475,65.53530377668316,15.695043103447048,23.893079501915736
55,201.85967878275676,177.01098901098902,73.59467455621339,64.53525641025641
56,296.72597864769386,-228.19799417664183,108.18134638197172,-83.19718537690066
57,-134.21444263340845,-53.72262773722629,-48.9323488767635,-19.58637469586375
58,113.20289855071678,169.62318840579655,41.27189009661549,61.84178743961333
59,-134.0404040404053,-53.76262626262928,-48.86889730639776,-19.600957491583593
60,32.68701668701965,86.7969067969102,11.917141500475914,31.64470560304018
61,212.00761904761862,101.74802721088668,77.29444444444428,37.09563492063577
62,57.46566642851349,63.09478447249717,20.951024218728875,23.00330683893126
63,-90.83333333333485,331.93693693693604,-33.116319444445,121.0186749249246
64,119.29364615513578,285.0057053797548,43.492475160726585,103.90833008636892
65,45.18905236513547,-94.87422876127255,16.47517534145564,-34.589562569213946
66,292.55555555555816,269.2645502645519,106.66087962963057,98.1693672839512
67,-16.6666666666697,227.70186335403736,-6.076388888889994,83.01630434782612
68,-68.81245043616673,118.33267248215662,-25.087872554852453,43.14212017578627
69,-300.9139784946251,34.07526881720372,-109.7082213261654,12.423275089605523
70,-253.3280632411038,-173.96047430830066,-92.35918972331909,-63.423089591567944
71,187.6102292768951,96.21693121693141,68.39956275720134,35.079089506172906
72,264.4421052631583,113.85263157894713,96.41118421052646,41.50877192982447
73,-177.0209790209833,-105.14685314685337,-64.53889860140016,-38.33479020979029
74,309.84830376023183,96.58867334743135,112.96552741258452,35.21462049125101
75,-164.17181986514152,137.44890472696795,-59.854309325832844,50.11157984837373
76,-35.25893585124095,57.44983035690808,-12.854820362431596,20.94525065095607
