,vx_px,vy_px,vx,vy
0,-184.19913419912518,275.06493506493484,-67.15593434343106,100.28409090909082
1,-173.10705423607942,-46.71924849343782,-63.111946856903955,-17.03305934656587
2,11.021604603195101,4.760612311366685,4.0182933449148805,1.7356399051857707
3,260.29397354238085,-309.7707006369444,94.89884452065968,-112.93723460721931
4,160.18440709616925,-107.51867413631885,58.40056508714504,-39.19951661219958
5,167.1094224924002,38.34688449847931,60.92531028368757,13.980634973403916
6,-124.13500118007619,-61.22382188655763,-45.25755251356944,-22.32118506280747
7,-27.750271594665605,300.7355014677677,-10.117286518888502,109.64315157679029
8,5.408681408680991,10.882882882881404,1.9719150969149446,3.9677177177171785
9,15.33120437956427,146.01277372262643,5.58950159671614,53.23382375304089
10,63.13793103448333,244.0068965517233,23.019037356322045,88.9608477011491
11,369.5873944119512,128.5071474983755,134.74540421269054,46.851564192116065
12,-88.64649990304997,148.68285825092073,-32.31903642298697,54.20729207064818
13,-78.37209013902566,78.63427217819442,-28.573157863186438,28.668745064966714
14,-179.28571428571786,115.84415584415865,-65.36458333333464,42.23484848484951
15,-112.644552647605,-263.3201460742566,-41.06832648610599,-96.00213658957273
16,-13.118065904948253,-45.9165424739183,-4.782628194512384,-16.740406110282713
17,255.4598726114648,-385.5092993630569,93.13641188959653,-140.55026539278117
18,77.12842712842871,-375.7956185228909,28.119739057239634,-137.0088192531373
19,68.91190911716762,-121.66015211321792,25.124133532300696,-44.355263791277366
20,14.69178783534403,-274.1030787084435,5.356380981635844,-99.93341411245335
21,15.256916996047494,181.32191480017582,5.562417654808982,66.10694810423077
22,56.510680576255936,-164.21857923497043,20.602852293426643,-59.871357012749634
23,75.12499999999818,97.99999999999955,27.389322916666003,35.7291666666665
24,71.4552893044997,184.6405610753945,26.05140755893218,67.31687122540424
25,297.86172839506435,55.17530864197525,108.59542181070054,20.11599794238681
26,-130.69515669516022,134.56267806267817,-47.64927587844383,49.059309710351414
27,-179.1739074714883,123.22952710495976,-65.32382043231344,44.92743175701658
28,-255.45454545454504,280.9090909090878,-93.13446969696955,102.4147727272716
29,-116.22641509433379,-120.61994609164458,-42.37421383647586,-43.97602201257875
30,20.90212469522612,-64.73354231975009,7.620566295134523,-23.600770637408885
31,236.01151079136798,-283.4106474820135,86.04586330935291,-103.32679856115074
32,127.49039692701444,-183.13351181468875,46.48087387964068,-66.7674261824386
33,133.11910422578535,-13.937035048701318,48.53300674898424,-5.081210694839022
34,84.43294707886139,-197.82443237696043,30.782845289168215,-72.12349097076682
35,108.37317272099938,344.7374364765682,39.51105255453102,125.68552371541547
36,75.84884690191586,-76.16560155599018,27.65322543299016,-27.76870890062142
37,99.61764705882501,161.54411764706026,36.31893382352995,58.89629289215738
38,-86.82609705131156,229.15254237288167,-31.655347883290673,83.54519774011311
39,386.040579710143,93.48737060041373,140.7439613526563,34.0839371980675
40,-159.18586422212456,197.2541517204732,-58.03651299764958,71.91557614808919
41,-53.05081826012156,106.58914728682156,-19.341444157335985,38.86062661498703
42,-134.93006993007157,38.32167832167784,-49.19325466200526,13.971445221445045
43,-139.07692307692514,-225.51648351648282,-50.70512820512896,-82.21955128205103
44,56.6821211243132,-117.64995653433971,20.665356659905854,-42.89321331981135
45,269.6640797598104,-389.1361241715299,98.31502907909754,-141.87254527087026
46,152.78301387271085,-248.23043524303898,55.70214047442583,-90.50067951569129
47,120.37113954579013,-46.524753801836596,43.885311292735985,-16.96214982358626
48,46.77421245421215,-314.6549450549446,17.05309829059818,-114.71794871794856
49,71.24261707884045,289.16663491216525,25.973870809993915,105.42533564506024
50,50.30879962851202,-153.98111601269022,18.341749864561674,-56.13894854629331
51,73.89861310377796,190.77092300334698,26.942202694085715,69.55189901163692
52,270.187198067631,99.14596273291977,98.50574929549047,36.14696557971033
53,-212.98288950476262,163.9992770213277,-77.65001179861137,59.79140308069239
54,-18.70476728493486,119.10585946081667,-6.819446405965834,43.42401126175608
55,-174.50798258345003,-136.1277213352696,-63.62270198354949,-49.62989840348371
56,132.81979458449769,-126.53906006847251,48.42388344226478,-46.1340323166306
57,251.76843460605028,-312.2864358936272,91.79057511678916,-113.85442975288491
58,160.1212333158503,-193.03607856851727,58.37753297973709,-70.37773697810525
59,163.69118959581897,-90.99164860384974,59.67907954014233,-33.17403855348688
60,98.97353198948167,244.88553900087823,36.084100204498526,89.28118609407018
61,157.46294573643468,-301.0201550387609,57.40836563307514,-109.74693152454823
62,31.420417482059406,-40.34898891063392,11.455360540334159,-14.710568873668617
63,-254.89043234803148,309.17999246217676,-92.92880346021981,112.72187225183526
64,251.25,95.55555555555486,91.6015625,34.837962962962706
65,-141.14944719786308,-64.09327741771534,-51.46073595755425,-23.367340725208717
66,100.65587044533913,-100.4898785425101,36.69745276652989,-36.63693488529014
67,77.02222222222417,-104.1392592592581,28.08101851851923,-37.967438271604514
68,263.85341074020744,-211.37397194000982,96.19655599903396,-77.06342726979524
69,103.12346379277756,-184.15201361315724,37.59709617445015,-67.13875496313024
70,128.4144856968942,-111.21880706025422,46.81778124365934,-40.54852340738435
71,104.72380952380945,247.45281385281203,38.18055555555553,90.21717171717104
72,43.10494664024645,-286.06145931101423,15.71534512925652,-104.29324037380727
73,51.63770913770975,-44.060489060487384,18.826248123123346,-16.06371996996936
74,-168.3985550872967,402.43678506923516,-61.39530654224359,146.72174455649198
75,24.283570892723105,264.7561890472622,8.853385221305299,96.525693923481
76,195.5193236715013,190.92995169082172,71.28308675523485,69.60987822061209
77,-222.7753134040563,129.9318547090968,-81.22016634522886,47.370988696024874
78,-15.113775957872804,49.446329336063144,-5.51023081797446,18.027307570439685
79,-39.15942841132164,-290.3222191089901,-14.276874941627682,-105.84664238348597
80,86.67286821705147,-177.52310077519496,31.59948320413335,-64.72196382428983
81,408.6998795388047,-370.9155050765787,149.0051644151892,-135.22961122583598
82,155.21111985313382,-101.05428796223293,56.58738744645504,-36.84270915289742
83,101.03449672038096,-52.054417361731,36.835493595972224,-18.978172996464426
84,214.32603406326052,177.400575094004,78.13969991889707,64.6772930030223
85,85.54314210607686,-269.35286840884544,31.18760389284052,-98.20156660739156
86,15.270270270273159,-132.2972972972991,5.567286036037089,-48.2333896396403
87,-137.06253284288152,37.6129795060433,-49.97071509896722,13.71306544491162
88,-409.9428804569566,-73.06405548755578,-149.45834183326542,-26.63793689650471
89,337.48827025335913,36.62600354498977,123.04259852987052,13.353230459110854
90,-122.82561782108814,10.130873651235959,-44.780173163938386,3.6935476853464433
91,31.04608365018521,-83.58479087452487,11.318884664130024,-30.47362167300386
92,-39.77820372398355,-290.6872946330782,-14.502470107702337,-105.97974283497642
93,80.72225373416586,-141.13348459065946,29.429988340581303,-51.45491625701126
94,355.2174993785718,-289.37509321401876,129.50637998177098,-105.501336067611
95,92.82237852696198,-17.998221359852664,33.84149217128822,-6.561851537446284
96,151.76920403197755,234.02552261780556,55.33252230332515,85.32180512107495
97,97.45203770954845,46.390814716994555,35.52938874827287,16.91331786557093
98,23.943965517244123,-165.39408866995188,8.729570761495253,-60.299928160919954
99,80.71106821106696,2.905405405407464,29.42591028528483,1.059262387388138
100,-39.66473988439077,70.48298008991651,-14.461103082850801,25.696919824448727
101,-278.7607316162746,61.27286300858515,-101.6315167351001,22.339064638546667
102,145.31111952543142,284.91480499810734,52.978012326980206,103.87518932222663
103,72.41385311521071,205.692655760529,26.400883948253906,74.99211407935952
104,0.37883408071593294,136.0484304932737,0.13811659192768388,49.60099028400604
105,-34.156891495604214,-276.7961876832851,-12.45303335777237,-100.91527675953103
106,56.03182840338832,-214.83220896038574,20.428270772068657,-78.32424285014064
107,399.14968222660605,-347.618671926366,145.52332164511677,-126.73597413982094
108,190.83809523809578,171.0829931972819,69.57638888888908,62.374007936509024
109,106.79784567802017,-5.012531328321188,38.93671457011152,-1.8274853801170998
110,125.02608502608723,-87.47696747696807,45.582426832427636,-31.89264439264461
111,23.687015503875273,-306.710963455148,8.635891069121193,-111.82170542635603
112,18.773532668882353,-145.4069767441871,6.844517118863358,-53.01296027131821
113,-46.104712041885705,-107.02385107620898,-16.809009598604163,-39.019112371534526
114,-371.0638297872339,-97.89168278529985,-135.28368794326235,-35.6896760154739
115,111.6474112109563,0.3679931536154868,40.70478533732782,0.13416417058897956
116,168.9876880984957,69.50068399452789,61.61009461924323,25.338791039671626
117,-7.893170363904574,-116.37763403309648,-2.877718361840209,-42.42934574123309
118,-115.46249514185547,-262.1550719005063,-42.09570135380147,-95.57736996372626
119,-22.139993832863638,-14.384828862165477,-8.071872751564868,-5.24446885599783
120,378.8733407964196,-227.87382056612842,138.13090549869463,-83.07899708140098
121,163.65000000000123,258.56666666666797,59.66406250000045,94.2690972222227
122,175.80728784544476,123.49425287356382,64.09640702698506,45.023946360153474
123,90.39923039922655,77.17171717171937,32.958052749718014,28.135521885522685
124,21.132297292332396,-202.7135456849993,7.704483387829519,-73.90598019765599
125,35.91694352159266,9.421262458470778,13.094718992247323,3.4348352713174712
126,-12.900752438990253,52.426401167284666,-4.703399326715196,19.1137920922392
127,55.23757904245713,185.55013550135527,20.138700692562495,67.64848690153578
128,-15.020870602270406,207.17352415026852,-5.476359073744419,75.53201401311873
129,-24.878274158579643,67.25450474464239,-9.070204120315495,24.519871521484202
130,-12.081972750820569,-398.19614908231074,-4.404885898736666,-145.17567935292578
131,-26.22118470966143,-245.83698083843956,-9.559806925397396,-89.62806593068109
132,235.99590163934351,104.1721311475385,86.04017247267731,37.97942281420674
133,337.92078285181674,-411.4193849021427,123.20028541472485,-149.99665074557285
134,201.65517241378893,-62.48275862069022,73.52011494252721,-22.78017241379331
135,66.68325468325406,-73.93221793221983,24.311603269936377,-26.954454454455146
136,-163.72346077827274,-341.12001360168335,-59.690845075411936,-124.36667162561372
137,-67.31621187800897,-129.66035313001385,-24.542368913857437,-47.27200374531755
138,96.66883081750768,-86.30904074014154,35.243844568883006,-31.46683776984327
139,98.98335032279647,-41.03160040774782,36.08767980518621,-14.959437648658058
140,51.76656676656876,-88.64135864135861,18.873227466978193,-32.31716200466199
141,-82.35159123890526,-79.05639364179407,-30.02401763918421,-28.82264351523742
142,-47.53207666719618,-289.8210042768892,-17.32940295158194,-105.66390780928252
143,-4.580057526368364,-62.83796740172306,-1.6698126398217994,-22.909675615211533
144,181.98987071837905,353.33599893376004,66.35047369940902,128.82041627793333
145,127.39382940108953,153.68148820327008,46.445666969147226,56.029709240775546
146,254.85781766650916,-294.9541804440224,92.9169126909148,-107.53537828688317
147,41.4611141754051,141.4605626034205,15.11603120978311,51.57416344916372
148,-122.49008278716929,-134.66152121421317,-44.657842682822135,-49.09534627601521
149,-78.48445257381854,107.09955578782171,-28.614123334204677,39.04671304764333
150,1.4768205792546496,-26.516146941797274,0.5384241695199243,-9.667345239196923
151,-73.66593373265687,245.2483129880963,-26.857371673364483,89.41344744357677
152,56.823176823183985,48.897768897768685,20.716783216785828,17.827311577311498
153,-10.581069637159999,26.800859878835155,-3.8576816385479162,9.771146830825316
154,73.74858757062384,-376.94067796610057,26.887505885123275,-137.4262888418075
155,-13.202380952379826,-275.6547619047649,-4.813368055555145,-100.49913194444552
156,231.0250972074948,-39.674796747967775,84.22790002356581,-14.464769647696585
157,192.73684210526199,34.71052631578573,70.26864035087677,12.654879385963547
158,49.52277880849124,13.856936714080348,18.055179773929098,5.05200817700846
159,205.19837645865096,-558.7265347539329,74.81190808388315,-203.70238246237136
160,-81.40932774177145,-107.45075613165682,-29.68048407252084,-39.17475483966655
161,-101.08603238866294,-360.5232793522259,-36.85428264170003,-131.44077893049902
162,102.5706564576069,-166.11417633149415,37.395551833502516,-60.56246012085724
163,60.91124685591467,-54.052461372619405,22.20722541621889,-19.706626542100825
164,74.64175824175527,-65.90036630036622,27.213141025639942,-24.02617521367518
165,-36.78803184958497,-106.49058192149852,-13.41230327849452,-38.82469132554633
166,99.56666666666933,-193.49999999999795,36.300347222223195,-70.54687499999925
167,-55.67810457516771,-37.883986928104605,-20.29930895969656,-13.811870234204804
168,261.4587566030042,210.40498442367834,95.32350501151194,76.71015057113273
169,108.93169092945641,200.24188129899585,39.71467898469765,73.00485255692557
170,13.341018884497089,204.61023276240553,4.863913134972897,74.59748069462701
171,154.87962962962456,-245.04629629629562,56.46653163580062,-89.33979552469111
172,5.925999078281166,143.85871354269682,2.1605204972900083,52.448489312441545
173,-97.9553429027078,-157.9936204146719,-35.712885433278885,-57.60184077618246
174,47.26351560086471,54.57954896509136,17.231490062815258,19.898793893522893
175,44.09445277361101,172.35682158920554,16.076102573712348,62.838424537731186
176,10.862617621896788,88.09443969204452,3.9603293413165375,32.117764471057896
177,-27.435338807886183,92.93521777181915,-10.002467273708504,33.88263147930906
178,281.9333333333316,4.66666666666697,102.7881944444438,1.7013888888889994
179,29.123134328358447,-86.66044776119406,10.61780939054735,-31.594954912935336
180,33.72389380530876,-410.8672566371695,12.29516961651882,-149.79535398230135
181,-75.69094304387818,-224.74696545284587,-27.595656318080586,-81.93899782135006
182,208.35054927037277,48.191506804394066,75.9611377548234,17.569820189102003
183,39.07556859867327,113.98679383712306,14.24630105159963,41.55768525311778
184,-65.74972129320145,71.95930880713377,-23.971252554813027,26.23516466926752
185,149.1493055555611,-462.2395833333343,54.37735098379832,-168.5248480902781
186,-63.34457831325324,-11.061445783133195,-23.094377510040243,-4.032818775100644
187,-32.208624708626985,-286.00233100233254,-11.742727758353588,-104.27168317793374
188,46.59426847662189,-192.40221216691793,16.987493715435065,-70.14663985252216
189,72.5569842197524,-75.745178258328,26.453067163451394,-27.61542957334875
190,-5.6075653570951545,-80.84635606835121,-2.044424869774275,-29.475233983253045
191,-17.73057371096911,-1.0045993706125245,-6.464271665457488,-0.3662601872024829
192,255.45614035087738,95.49122807017739,93.13505116959071,34.81451023391884
193,53.84036144578545,112.84638554217054,19.629298443775944,41.14191139558301
194,49.87610619469024,-187.23800652072555,18.183997050147482,-68.26385654401452
195,-62.68611670020391,-92.39839034205488,-22.854313380282676,-33.68691314554084
196,75.4509513219682,129.760316283664,27.50815933613424,47.30844864508583
